Name,Frequency
Tram,0.000147913
Miah,0.000147598
Foo,0.000147598
Matsumura,0.000147598
Franco,0.00014744
Moreno,0.000147283
Sao,0.000147125
Voong,0.000146968
Francis,0.00014681
Lazaro,0.00014681
Seth,0.00014681
Nakasone,0.000146653
Nishida,0.000146495
Spencer,0.00014618
Galvez,0.000146023
Ouk,0.000146023
Russell,0.000145865
Shan,0.000145865
Nghiem,0.000145865
Cristobal,0.000145708
Henry,0.00014492
Kee,0.00014492
Guevara,0.000144763
Luke,0.000144448
Mian,0.000144448
Calderon,0.000143817
Bun,0.000143502
Natarajan,0.000143502
Christian,0.000142715
Jong,0.000142557
Ismail,0.0001424
Sing,0.0001424
Kuan,0.0001424
Sang,0.000142085
Bansal,0.000142085
Bach,0.000141927
Matsui,0.000141927
Quinto,0.000141612
Ke,0.000141612
Manansala,0.000141612
Richardson,0.000141455
Asato,0.000141455
Kubo,0.000141297
On,0.00014114
Fujiwara,0.00014114
Hughes,0.000140982
Matsuoka,0.000140667
Ryan,0.000140509
Baik,0.000140352
Iwamoto,0.000140037
Ros,0.000139564
Dean,0.000139407
Ullah,0.000139407
Dulay,0.000139407
Soo,0.000139407
Akhter,0.000139407
Maharaj,0.000139249
Fisher,0.000139092
Olson,0.000139092
Wing,0.000138934
Koshy,0.000138934
Basu,0.000138777
Pae,0.000138619
Panganiban,0.000138619
Danh,0.000138619
Dumlao,0.000138304
Okazaki,0.000138304
Fontanilla,0.000137989
Kaneko,0.000137989
Rim,0.000137989
Tanabe,0.000137674
Wai,0.000137517
Shiroma,0.000137202
Toledo,0.000136886
Yiu,0.000136886
Jordan,0.000136729
Hashmi,0.000136414
Loi,0.000136256
Dunn,0.000135941
Feliciano,0.000135784
Imai,0.000135784
Umali,0.000135154
Kojima,0.000134996
Murray,0.000134839
Kohli,0.000134839
Leng,0.000134839
Koga,0.000134839
Hamilton,0.000134681
Ge,0.000134681
Myers,0.000134524
Meyer,0.000134366
Cadiz,0.000134366
Kikuchi,0.000133736
Bhattacharya,0.000133736
Takemoto,0.000133579
Furukawa,0.000133579
Jacinto,0.000133421
Yasuda,0.000133421
Yamane,0.000133263
Chuong,0.000133106
Mata,0.000132948
Roh,0.000132791
Fukushima,0.000132791
Batra,0.000132791
Nayak,0.000132791
Barnes,0.000132633
Touch,0.000132161
Oyama,0.000132003
Hau,0.000131846
Sanjuan,0.000131688
Raval,0.000131531
Lucero,0.000131373
Albano,0.000131216
