Name,Frequency
Almanzar,9.79104E-05
Molinar,9.76815E-05
Calle,9.74907E-05
Medel,9.71854E-05
Reynaga,9.71473E-05
Fabela,9.63841E-05
Zabala,9.61552E-05
Sustaita,9.61552E-05
Bryant,9.60789E-05
Ortez,9.60789E-05
Zazueta,9.60789E-05
Gabriel,9.55828E-05
Marcial,9.55065E-05
Tarin,9.54302E-05
Card,9.52013E-05
Mauricio,9.4896E-05
Porter,9.45526E-05
Wagner,9.43237E-05
Daniels,9.42474E-05
Llanes,9.42474E-05
Vallejos,9.41329E-05
Soltero,9.40947E-05
Matamoros,9.40947E-05
