Name,Frequency
Jimenez,0.000374821
Pearson,0.000374821
Garner,0.000374821
Reese,0.000373057
Bond,0.000373057
Estes,0.000373057
Fleming,0.000372175
Mullins,0.000372175
Dodson,0.000371293
Roanhorse,0.000371293
Chandler,0.000369529
Olsen,0.000369529
Wall,0.000369529
Manuelito,0.000369529
Fish,0.000366883
Osborne,0.000366001
Kingbird,0.000366001
Cobb,0.000365119
Aragon,0.000365119
Mariano,0.000363355
Mckay,0.000361592
Dawson,0.00036071
Parfait,0.000359828
Banks,0.000358946
Brock,0.000358064
Hooper,0.000358064
Silver,0.000358064
Gilmore,0.000357182
Clifford,0.0003563
Case,0.000355418
Mckenzie,0.000354536
Tracy,0.000354536
Davenport,0.000353654
Castro,0.000352772
Higgins,0.000351008
Norman,0.000351008
Cline,0.000351008
Herman,0.000349245
Mendez,0.000348363
Guthrie,0.000347481
Kinney,0.000346599
Lapointe,0.000345717
Calabaza,0.000344835
Doyle,0.000343953
Bordeaux,0.000343071
Weber,0.000342189
Schultz,0.000342189
Ball,0.000342189
Maxwell,0.000342189
Colbert,0.000342189
Yates,0.000341307
Rios,0.000340425
Miranda,0.000340425
Barr,0.000340425
Burbank,0.000340425
Silas,0.000339543
Pena,0.000338661
Marquez,0.000338661
Harrington,0.000338661
Guy,0.000337779
Redhouse,0.000337779
Cain,0.000336898
Naquin,0.000336898
Obrien,0.000336016
Mccloud,0.000336016
Morrow,0.000334252
Blevins,0.000334252
Hinton,0.000334252
Drake,0.00033337
Goldtooth,0.00033337
Parsons,0.000332488
Plummer,0.000332488
Blackwater,0.000332488
Mack,0.000331606
Bryan,0.000331606
Dawes,0.000331606
Sellers,0.000329842
Lebeau,0.000329842
Jojola,0.000329842
Grey,0.00032896
Stevenson,0.000328078
Huff,0.000328078
Quintana,0.000328078
Bacon,0.000328078
Rowe,0.000327196
Cooke,0.000326314
Nicholas,0.000326314
Doney,0.000326314
Bigman,0.000326314
Meyers,0.000325432
Ransom,0.000325432
Carson,0.00032455
Cannon,0.000323669
Lindsey,0.000323669
Nash,0.000323669
Damon,0.000323669
Floyd,0.000322787
Mckee,0.000322787
Gill,0.000321023
Pope,0.000321023
Ware,0.000321023
Whiteeagle,0.000321023
Soto,0.000320141
Garrison,0.000320141
Tsinnijinnie,0.000319259
Mcghee,0.000318377
Garza,0.000317495
Ingram,0.000317495
Gates,0.000317495
Downing,0.000317495
Meyer,0.000316613
Coriz,0.000315731
Buchanan,0.000314849
Frost,0.000314849
Smiley,0.000314849
Abbott,0.000313967
Oneal,0.000313085
Etcitty,0.000313085
Stafford,0.000312203
Dodge,0.000312203
Hoover,0.000311322
Lake,0.000311322
Carey,0.00031044
Adair,0.00031044
