Name,Frequency
Bolton,0.000272506
Singletary,0.00027213
Lindsay,0.000271963
Isaac,0.000271921
Hardin,0.000271838
Marks,0.000271629
Bowens,0.000270459
Lacy,0.000269624
Sterling,0.00026812
Amos,0.000267828
Mcintyre,0.000267744
Gant,0.000267619
Sawyer,0.000266324
Major,0.000265948
Sneed,0.000265698
Bradshaw,0.000265489
Baxter,0.000264653
Winters,0.000264486
Askew,0.000264319
Echols,0.000263693
Allison,0.000262899
Crowder,0.000262523
Gooden,0.000262273
Stallworth,0.000261813
Sharpe,0.00026173
Dumas,0.000261312
Swain,0.000260309
Sparks,0.000259933
Jeter,0.000259683
Buckner,0.000259558
Guillory,0.000259516
Fitzgerald,0.000259182
Pace,0.000259015
Mcfarland,0.000258722
Mccloud,0.000258513
Ferrell,0.000258179
Britt,0.000258096
Sanford,0.000257887
Barker,0.00025772
Holder,0.000257511
Orr,0.000255172
Boston,0.000255172
Vincent,0.000254838
Mcmillian,0.000254712
Seals,0.000253543
Spann,0.000253376
Coley,0.000253334
Kidd,0.000251078
Johns,0.000250869
Eason,0.000249825
Stinson,0.000249115
Trotter,0.000248948
Bonds,0.000248572
Rouse,0.000248238
Fountain,0.000247737
Lang,0.000247444
Mcgowan,0.000247235
Quinn,0.000246233
Roach,0.000245648
Kimble,0.000245189
Pickens,0.000244938
Faison,0.000244688
Royal,0.000244228
Stephenson,0.000243434
Meadows,0.000243434
Ransom,0.000241972
Leach,0.000241847
Hilliard,0.000241805
Carrington,0.000241513
Holden,0.000240302
Edmond,0.000240009
Dubose,0.000239968
Mckoy,0.000239968
Dickson,0.000239884
Whitley,0.000239216
Vance,0.000238171
Redmond,0.000237127
Plummer,0.00023696
Stovall,0.000236793
Smiley,0.000236501
Grady,0.000236292
Bryan,0.000236166
Irving,0.000235498
Huggins,0.000235373
Ewing,0.000235289
Herron,0.000235248
Armstead,0.000235206
Griggs,0.000235164
Tolliver,0.00023483
Meeks,0.000234162
Chase,0.000232867
Dickens,0.000232365
Drayton,0.000232198
John,0.000232073
Short,0.000231864
Denson,0.000231864
Gunn,0.000231822
Hawthorne,0.000231781
Reaves,0.000231279
Sloan,0.000230987
Chavis,0.000230653
Redd,0.000230193
Goins,0.000229859
Robbins,0.000229442
Lanier,0.000228439
Wilcox,0.000228314
Spivey,0.000228063
Bowie,0.000227729
Neely,0.000227604
Antoine,0.00022752
Riddick,0.000226977
Yarbrough,0.000226935
Kirk,0.000226559
Noble,0.0002261
Darby,0.000225975
Batiste,0.000225849
Mcneill,0.000225515
Grace,0.000225306
Britton,0.000225265
Weston,0.00022493
Adkins,0.00022468
London,0.000224053
Lovett,0.000223761
Stubbs,0.000223427
Kimbrough,0.00022326
Littlejohn,0.000222174
David,0.000222048
Abrams,0.000221338
Gillespie,0.000221296
Bacon,0.000221004
Gore,0.000221004
Irvin,0.000220503
Burch,0.000220461
Conway,0.000220419
Garrison,0.000220336
Mcduffie,0.000220336
Hendrix,0.00022021
Melvin,0.000219751
Mallory,0.000219542
Ragland,0.000218916
Cooley,0.000218748
Barksdale,0.000218331
Tanner,0.000218289
Beverly,0.000217788
Belton,0.000217495
Potts,0.000217412
Coates,0.000217412
Timmons,0.000217287
Dent,0.000217119
Mccain,0.000216117
Faulkner,0.000214947
Thorpe,0.000214739
Thurman,0.000213778
Akins,0.000213653
Frederick,0.00021336
Baptiste,0.000212901
Nance,0.00021265
Bowden,0.000212149
Scruggs,0.000212024
Brinson,0.000211522
Harding,0.000211397
Herbert,0.000210938
Barton,0.000210102
Cochran,0.000209434
Booth,0.000209392
Gentry,0.000209308
Pinkney,0.0002091
Jarrett,0.000208765
Fair,0.00020864
Abraham,0.000207847
Pressley,0.000207638
Ivory,0.000207596
Christopher,0.000207554
Dailey,0.000207095
Cooks,0.000206928
Corbin,0.000206844
Hoskins,0.000206844
Lamb,0.000206677
Toliver,0.000206426
Brice,0.000206176
Archie,0.00020605
Mclaughlin,0.000205591
Triplett,0.00020509
Boyce,0.000204338
Handy,0.000204129
Wills,0.000203753
Lipscomb,0.000203711
Briscoe,0.00020367
Frank,0.00020321
Suggs,0.000202876
Sewell,0.000202834
Hannah,0.000202667
Ivey,0.000202625
Browne,0.000202166
Rutledge,0.000201957
French,0.00020179
Mclaurin,0.000201498
Henson,0.000201289
Overton,0.000201122
Hayden,0.000200871
Donald,0.000200829
Cohen,0.000200746
Holliday,0.000200746
Cooke,0.000200412
Combs,0.000200161
Easley,0.000199952
Elmore,0.00019991
Pringle,0.00019991
Mckay,0.000199869
Lomax,0.000199743
Buford,0.000199576
Purnell,0.000198866
Reddick,0.000198782
Phelps,0.000198281
Mullins,0.000198156
Bean,0.000198114
Irby,0.000197655
Ivy,0.000197237
Blackman,0.000197028
Quarles,0.000196694
Haley,0.000196318
Casey,0.000196276
Hopson,0.000196235
Dyer,0.000196109
Bentley,0.000195984
Joiner,0.000195441
Traylor,0.000195357
Lassiter,0.000195316
Law,0.000195149
Sinclair,0.000195149
Brady,0.000195023
Barr,0.000194606
Vaughan,0.000194397
Royster,0.000194188
Powers,0.000194104
Cheatham,0.000194063
Riggins,0.000193728
Cowan,0.000193645
Vann,0.000193352
Drummond,0.00019306
Kirby,0.000192433
Stanford,0.000192308
Roy,0.000192141
Mohamed,0.000192016
Smart,0.000191974
Shorter,0.000191932
Ashford,0.000191723
Worthy,0.000191556
Hurt,0.000191139
Dodson,0.000190554
Henley,0.000190554
Ridley,0.000190429
Slater,0.000190011
Landry,0.000189969
Ratliff,0.00018976
Doss,0.00018976
Mccormick,0.00018951
Smallwood,0.00018951
Burris,0.000189175
Canty,0.000189092
Betts,0.00018905
Mosby,0.000188967
Tinsley,0.000188925
Newell,0.000188883
Rawls,0.000188549
Elder,0.000188507
Poindexter,0.000187922
Weathers,0.000187463
Gee,0.000187296
Means,0.000186753
Mcallister,0.000186377
Tarver,0.000186377
Hurst,0.000186252
Wilkes,0.000186126
Hooper,0.000185917
Brumfield,0.000185917
Outlaw,0.000185625
Dillon,0.000185207
Ayers,0.000184455
Pritchett,0.00018433
Finch,0.000184121
Eaton,0.000183954
Cosby,0.000183704
Nesbitt,0.000183286
Mckinley,0.000183035
Cobbs,0.000182994
Gadson,0.000182868
Leslie,0.000182534
Buckley,0.000182283
Wall,0.000181782
Lamar,0.000181782
Barron,0.000181573
Forrest,0.00018149
Rodriguez,0.000181406
Archer,0.000181281
Pinckney,0.000181072
Garland,0.000180738
Moon,0.000180613
Nicholas,0.000179067
Head,0.000178733
Mcclure,0.000178524
Harley,0.000178524
Horn,0.000178357
Crews,0.000178357
Mickens,0.000178148
Craft,0.000177731
Cash,0.000177355
Rankin,0.000177355
Raymond,0.000177229
Bray,0.000177188
Godfrey,0.000177146
Hemphill,0.000176979
Frye,0.000176812
Chappell,0.00017677
Rich,0.000176686
Bostic,0.000176561
Lemon,0.000176269
Langston,0.000176143
Westbrook,0.00017606
Durant,0.00017606
Kent,0.000175809
Garcia,0.000175684
Etienne,0.000175224
Mccants,0.000175141
Byers,0.000175057
Roundtree,0.000174556
Mercer,0.000174347
Beck,0.000173929
Hobson,0.000173512
Murrell,0.000173178
Hilton,0.000173011
Haskins,0.000172885
Murry,0.000172718
Currie,0.0001723
Trice,0.000172008
Clinton,0.000171632
Hankins,0.000171465
Capers,0.000171465
Posey,0.000170713
Shelby,0.000170463
Stanton,0.000170421
Burroughs,0.000170421
Spearman,0.000170254
Macon,0.000169502
Batts,0.000169084
Billups,0.000169084
Roland,0.000168875
Hutchins,0.000168625
Crawley,0.000168583
Martinez,0.000168332
Jeanbaptiste,0.000168249
Belcher,0.000168207
Barlow,0.000168123
Motley,0.000167956
Stroud,0.000167539
Council,0.000167539
Lumpkin,0.00016733
Nettles,0.000167246
Yancey,0.000167163
Merriweather,0.000166996
Weatherspoon,0.000166954
Towns,0.000166787
Luckett,0.000166703
Carmichael,0.000166453
Levy,0.000166369
Mcclinton,0.000166286
Eubanks,0.000165826
Childress,0.000165576
Street,0.000165534
Weeks,0.000165325
Winfield,0.000165283
Dale,0.0001652
Youngblood,0.000165074
Wilburn,0.000165032
Sherrod,0.000164949
Doyle,0.000164907
York,0.000164907
Lacey,0.000164782
Burney,0.000164782
Staton,0.000164698
Broadnax,0.000164615
Finney,0.000164531
Parson,0.000164489
Dyson,0.000164448
Burt,0.000164364
Ryan,0.000164114
Gilchrist,0.000164114
Guyton,0.000163946
Pettway,0.000163362
Snow,0.000163153
Gaither,0.000163111
Drew,0.000162986
Winn,0.00016261
Brownlee,0.000162568
Colvin,0.000162443
Chester,0.000161816
Rudolph,0.000161774
Upshaw,0.000161649
Wagner,0.000161357
Albert,0.000161273
Spruill,0.000161023
Hope,0.00016073
Mcguire,0.000160605
Russ,0.000160605
Arthur,0.00016048
Stallings,0.000160438
Farley,0.000160313
Sapp,0.000160145
Myrick,0.000159519
Gabriel,0.000159268
Pleasant,0.000159268
Pate,0.000159185
Roper,0.000158976
Keyes,0.000158934
Walden,0.000158683
Crayton,0.000158642
Hinds,0.000158558
Lopez,0.000158349
Laster,0.000158266
Dabney,0.000158099
Fortune,0.000157806
Tisdale,0.000157639
Dalton,0.000157347
Norton,0.000156971
Kearney,0.000156971
Barrow,0.000156971
Bullard,0.000156846
Hills,0.000156846
Hancock,0.000156804
Sledge,0.00015672
Manley,0.000156679
Larry,0.000156679
Frierson,0.000156511
Lundy,0.000156344
Lilly,0.00015576
Garnett,0.00015576
Thompkins,0.000155509
Jack,0.000155258
Gayle,0.000155175
Mixon,0.000154841
Veal,0.000154423
Canady,0.000154381
Potter,0.000154131
Aaron,0.000154131
Hooker,0.000153922
Oates,0.000153379
Oglesby,0.000153337
Toussaint,0.000153253
Fairley,0.000153212
Brewster,0.000153045
Heyward,0.000152836
Swift,0.000152251
Gaskins,0.000152209
Fitzpatrick,0.000151959
Gresham,0.000151917
Staten,0.000151917
Willingham,0.00015175
Wimberly,0.000151541
Snowden,0.000151332
Clements,0.00015104
Rayford,0.000150956
Redding,0.000150831
Guidry,0.000150789
Cornelius,0.000150664
Hurd,0.000150622
Elam,0.000150371
Hammonds,0.000149912
Nunn,0.000149828
Slade,0.000149828
Isom,0.000149578
Brinkley,0.000148951
Mcelroy,0.000148868
Gulley,0.000148826
Blunt,0.000148659
Corbett,0.000148492
Conyers,0.000148492
Bledsoe,0.000147865
Downing,0.000147782
Fontenot,0.000147489
Staples,0.000147364
Felix,0.000147322
Snell,0.00014728
Swanson,0.000146737
Gantt,0.000146696
Farris,0.00014657
Michel,0.000146487
Lampkin,0.000146487
Sturdivant,0.000146361
Stuart,0.000146278
Lake,0.000146236
Macklin,0.000146194
Seay,0.00014586
Goss,0.000145484
Goodson,0.000145484
Sylvester,0.000145317
Pride,0.000145108
Moten,0.000144816
Muse,0.000144315
Calvin,0.000144148
Beatty,0.000144022
Cartwright,0.000143897
Nobles,0.000143772
Alexis,0.00014327
Hull,0.000143187
Holloman,0.00014302
Franks,0.000142978
Hyman,0.000142769
Abdullah,0.000142477
Corley,0.00014231
Sears,0.000142226
Delaney,0.000142101
Mccrary,0.000141683
Boswell,0.000141433
Keller,0.000141391
Salter,0.000141349
Cason,0.000141307
Madden,0.000140806
Simpkins,0.000140806
Connor,0.000140764
Mckinnon,0.000140472
Mcwilliams,0.000140305
Dobbins,0.000139678
Mcgriff,0.000139595
Presley,0.000139344
Knowles,0.000139302
Blocker,0.000138968
Mccollum,0.000138885
Ahmed,0.000138718
Sheffield,0.000138676
Easter,0.000138258
Gladney,0.000138258
Boykins,0.000138216
Aiken,0.000138091
Blakely,0.000138049
Mcclellan,0.000137757
Daley,0.000137673
Chisholm,0.000137214
Pendleton,0.000137172
Hayward,0.000137047
Streeter,0.000137047
Newkirk,0.000137047
Wilkinson,0.000137005
Rushing,0.000137005
Mayberry,0.000136796
Hackett,0.000136587
Downs,0.00013642
Burden,0.000136378
Lynn,0.00013617
Queen,0.00013617
Minter,0.000135877
Leblanc,0.00013571
Luster,0.000135668
Moreland,0.000135585
Whiteside,0.000135459
Vickers,0.000135418
Earl,0.000135376
Braswell,0.000135376
Ellington,0.000134958
Moultrie,0.000134791
Ponder,0.000134666
Bobo,0.000134624
Dancy,0.000134541
Mapp,0.000134541
Wyche,0.000134541
Nolan,0.000134332
Beal,0.000134206
Champion,0.000134206
Latham,0.000134123
Hollingsworth,0.000133789
Fraser,0.000133663
Alfred,0.000133622
Bogan,0.000133496
Pointer,0.000133329
Gatewood,0.000133287
Moorer,0.000133287
Rutherford,0.000133204
Dockery,0.000133162
High,0.00013312
Teague,0.000133037
Cade,0.000132995
Moye,0.000132744
Draper,0.000132703
Reece,0.000132661
Rivera,0.000132577
Blanchard,0.000132536
Mabry,0.000132536
Laws,0.00013241
Huntley,0.000132369
Bowles,0.000132327
Townes,0.00013216
Dinkins,0.000132118
Garvin,0.000131993
Johnston,0.000131951
Broughton,0.000131784
Holiday,0.000131658
Ruff,0.000131617
Stringer,0.00013099
Forte,0.00013099
Blanks,0.000130572
Greenwood,0.000130447
Locke,0.000130364
Whaley,0.000129653
Hadley,0.000129653
Phillip,0.000129612
Billingsley,0.000129528
Bess,0.00012911
Aldridge,0.000129027
Woodruff,0.000128776
Eldridge,0.000128567
Sumpter,0.000128567
Barry,0.000128526
Quick,0.000128317
Bibbs,0.000128317
Weems,0.000128275
Clifton,0.00012815
Stuckey,0.00012815
Augustin,0.000128066
Swann,0.000127899
Lancaster,0.000127607
Leggett,0.000127481
Thorne,0.000127356
Temple,0.000127314
Bragg,0.000127231
