Name,Frequency
Koehler,0.000214091
Mcneil,0.000213742
Lovell,0.000213672
Womack,0.000213486
Miner,0.000213231
Levin,0.000213207
Diamond,0.000213068
Yost,0.000212684
Washburn,0.000212347
Milligan,0.000212312
Aldridge,0.00021194
Keenan,0.000211731
Smart,0.00021165
Engle,0.000211533
Whaley,0.000211254
Jacobsen,0.000211034
Peacock,0.000210941
Silver,0.000210813
Weston,0.000210359
Connors,0.00021029
Dorsey,0.00021008
Swan,0.000209836
Cronin,0.000209825
Crews,0.000209348
Barnard,0.000209325
Gore,0.000209255
Rouse,0.000209243
Chappell,0.000208999
Kilgore,0.000208988
Nowak,0.000208976
Gifford,0.00020872
Whitman,0.000208709
Spangler,0.000208151
Diehl,0.000207942
Broussard,0.00020793
Dietz,0.000207872
Christiansen,0.000207709
Bonner,0.000207674
Eddy,0.000207523
Ernst,0.000207384
Sheldon,0.000207314
Temple,0.000207233
Houser,0.000207151
Gilliam,0.000207
Mccracken,0.000206977
Childs,0.000206454
Crocker,0.000206372
Mckinley,0.000206349
Rivera,0.00020607
Castle,0.000206
Bragg,0.000205989
Goodrich,0.000205942
Coulter,0.000205907
Tidwell,0.000205873
Davison,0.000205768
Caudill,0.000205768
Yarbrough,0.000205617
Lockhart,0.000205442
Bowden,0.000205396
Plummer,0.000205338
Hagan,0.000204745
Vickers,0.000204547
Bunch,0.000204478
Drew,0.000204292
Kowalski,0.000204257
Landis,0.000204164
Mchugh,0.000204024
North,0.000203931
Kendrick,0.000203827
Tackett,0.000203757
Thomason,0.00020349
Kraus,0.000203385
Mcgraw,0.000203292
Shipley,0.000203211
Duvall,0.000203129
Magee,0.000203094
Hoskins,0.000203094
Boswell,0.000202908
Flores,0.000202409
Deal,0.000202246
Rizzo,0.000201885
Beyer,0.000201548
Bassett,0.000201235
Waddell,0.000201037
Land,0.000200979
Bernstein,0.000200897
Lockwood,0.000200595
Pettit,0.000200514
Hedrick,0.000199956
Sadler,0.000199944
Ledford,0.000199886
Hanley,0.000199735
Griggs,0.000199561
